!NUMBER OF ENERGY LEVELS
64
!NUMBER OF COLLISIONAL TRANSITIONS
1899
!NUMBER OF COLLISION TEMPERATURES
25
!COLLISION TEMPERATURES
                         2.0        3.0        5.0       7.0       10.0       15.0       20.0       30.0       50.0       70.0      100.0      150.0      200.0      300.0      500.0      700.0     1000.0     1500.0     2000.0     3000.0     5000.0     7000.0    10000.0    15000.0    20000.0
!NUM       UP    LOW    DOWN_COLL_RATES [cm^3 s^-1]
1468  56    37    2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.5471E-14 2.7300E-14 4.4700E-14 1.1700E-13 2.1300E-13 3.6400E-13 5.7700E-13 7.1200E-13 8.0100E-13 8.0100E-13 8.0100E-13 8.0100E-13 8.0100E-13 8.0100E-13 
1469  56    38    8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 1.0637E-13 1.2400E-13 1.8000E-13 3.4400E-13 5.3100E-13 8.0900E-13 1.1900E-12 1.4200E-12 1.5500E-12 1.5500E-12 1.5500E-12 1.5500E-12 1.5500E-12 1.5500E-12 
1470  56    39    1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3802E-13 1.4400E-13 1.8900E-13 3.7000E-13 6.0300E-13 9.6400E-13 1.4700E-12 1.7800E-12 1.9800E-12 1.9800E-12 1.9800E-12 1.9800E-12 1.9800E-12 1.9800E-12 
1471  56    40    4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 5.1528E-13 6.0600E-13 7.8600E-13 1.1600E-12 1.5200E-12 1.9900E-12 2.5900E-12 2.9200E-12 3.0500E-12 3.0500E-12 3.0500E-12 3.0500E-12 3.0500E-12 3.0500E-12 
1472  56    41    4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 5.1621E-13 5.3800E-13 6.0400E-13 8.7600E-13 1.2400E-12 1.8300E-12 2.6500E-12 3.1600E-12 3.4600E-12 3.4600E-12 3.4600E-12 3.4600E-12 3.4600E-12 3.4600E-12 
1473  56    42    1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.7735E-12 2.1300E-12 2.7400E-12 3.6900E-12 4.3800E-12 5.1200E-12 5.9100E-12 6.2700E-12 6.1800E-12 6.1800E-12 6.1800E-12 6.1800E-12 6.1800E-12 6.1800E-12 
1474  56    43    1.0363E-32 4.6511E-32 3.0836E-31 1.0719E-30 4.0157E-30 1.2061E-29 2.6317E-29 6.5041E-29 1.7605E-28 3.1641E-28 5.6071E-28 1.0026E-27 1.5144E-27 2.5514E-27 4.6770E-27 6.7853E-27 9.8605E-27 1.4736E-26 1.9333E-26 2.7861E-26 2.7861E-26 2.7861E-26 2.7861E-26 2.7861E-26 2.7861E-26 
1475  56    44    1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.6415E-12 1.7500E-12 1.8800E-12 2.2200E-12 2.6900E-12 3.5000E-12 4.7000E-12 5.4600E-12 5.8700E-12 5.8700E-12 5.8700E-12 5.8700E-12 5.8700E-12 5.8700E-12 
1476  56    45    4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 5.1494E-12 6.1600E-12 7.6800E-12 9.7400E-12 1.1000E-11 1.2200E-11 1.3300E-11 1.3600E-11 1.3000E-11 1.3000E-11 1.3000E-11 1.3000E-11 1.3000E-11 1.3000E-11 
1477  56    46    4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.7739E-12 5.1500E-12 5.4500E-12 5.8700E-12 6.4300E-12 7.4800E-12 9.2000E-12 1.0300E-11 1.0900E-11 1.0900E-11 1.0900E-11 1.0900E-11 1.0900E-11 1.0900E-11 
1478  56    47    1.1000E-11 1.1000E-11 1.1000E-11 1.1000E-11 1.1000E-11 1.1000E-11 1.1000E-11 1.1000E-11 1.1000E-11 1.1000E-11 1.1000E-11 1.4384E-11 1.7400E-11 2.1200E-11 2.5100E-11 2.7000E-11 2.8400E-11 2.9600E-11 2.9900E-11 2.8100E-11 2.8100E-11 2.8100E-11 2.8100E-11 2.8100E-11 2.8100E-11 
1479  56    48    1.0520E-32 4.7217E-32 3.1304E-31 1.0882E-30 4.0767E-30 1.2243E-29 2.6716E-29 6.6028E-29 1.7872E-28 3.2121E-28 5.6922E-28 1.0178E-27 1.5373E-27 2.5901E-27 4.7480E-27 6.8882E-27 1.0010E-26 1.4959E-26 1.9626E-26 2.8283E-26 2.8283E-26 2.8283E-26 2.8283E-26 2.8283E-26 2.8283E-26 
1480  56    49    2.0067E-11 1.9218E-11 1.8200E-11 1.7559E-11 1.6904E-11 1.6134E-11 1.5609E-11 1.4851E-11 1.3896E-11 1.3267E-11 1.2600E-11 1.3844E-11 1.4800E-11 1.5100E-11 1.5300E-11 1.5800E-11 1.7500E-11 2.0700E-11 2.2900E-11 2.3900E-11 2.3900E-11 2.3900E-11 2.3900E-11 2.3900E-11 2.3900E-11 
1481  56    50    2.5516E-11 2.5925E-11 2.6450E-11 2.6801E-11 2.7179E-11 2.7603E-11 2.7908E-11 2.8334E-11 2.8871E-11 2.9225E-11 2.9600E-11 3.9656E-11 4.8800E-11 6.0900E-11 7.4300E-11 8.1200E-11 8.6800E-11 9.0400E-11 8.9800E-11 8.2100E-11 8.2100E-11 8.2100E-11 8.2100E-11 8.2100E-11 8.2100E-11 
1482  56    51    4.5206E-11 4.4352E-11 4.3300E-11 4.2621E-11 4.1912E-11 4.1094E-11 4.0523E-11 3.9711E-11 3.8688E-11 3.8014E-11 3.7300E-11 4.0370E-11 4.2700E-11 4.4100E-11 4.5900E-11 4.8300E-11 5.2400E-11 5.8000E-11 6.0500E-11 5.8700E-11 5.8700E-11 5.8700E-11 5.8700E-11 5.8700E-11 5.8700E-11 
1483  56    52    1.0679E-32 4.7928E-32 3.1775E-31 1.1046E-30 4.1381E-30 1.2428E-29 2.7118E-29 6.7022E-29 1.8141E-28 3.2605E-28 5.7780E-28 1.0332E-27 1.5605E-27 2.6292E-27 4.8195E-27 6.9920E-27 1.0161E-26 1.5185E-26 1.9922E-26 2.8710E-26 2.8710E-26 2.8710E-26 2.8710E-26 2.8710E-26 2.8710E-26 
1484  56    53    3.6433E-11 4.0664E-11 4.6700E-11 5.1157E-11 5.6348E-11 6.1806E-11 6.5997E-11 7.1641E-11 7.8752E-11 8.3435E-11 8.8400E-11 1.1471E-10 1.3800E-10 1.7100E-10 2.1800E-10 2.5100E-10 2.8800E-10 3.2400E-10 3.3700E-10 3.2200E-10 3.2200E-10 3.2200E-10 3.2200E-10 3.2200E-10 3.2200E-10 
1485  56    54    2.4313E-11 3.1769E-11 4.4500E-11 5.5560E-11 7.0299E-11 8.4404E-11 9.6097E-11 1.1119E-10 1.3020E-10 1.4272E-10 1.5600E-10 1.8198E-10 2.0300E-10 2.3000E-10 2.6000E-10 2.7600E-10 2.8900E-10 2.9500E-10 2.8800E-10 2.5800E-10 2.5800E-10 2.5800E-10 2.5800E-10 2.5800E-10 2.5800E-10 
1486  56    55    1.0838E-32 4.8644E-32 3.2250E-31 1.1211E-30 4.1999E-30 1.2614E-29 2.7524E-29 6.8024E-29 1.8412E-28 3.3092E-28 5.8643E-28 1.0486E-27 1.5838E-27 2.6685E-27 4.8915E-27 7.0965E-27 1.0313E-26 1.5412E-26 2.0220E-26 2.9138E-26 2.9138E-26 2.9138E-26 2.9138E-26 2.9138E-26 2.9138E-26 
1487  57    1     1.4650E-34 6.5749E-34 4.3590E-33 1.5153E-32 5.6768E-32 1.7049E-31 3.7202E-31 9.1943E-31 2.4886E-30 4.4729E-30 7.9264E-30 1.4174E-29 2.1407E-29 3.6068E-29 6.6116E-29 9.5919E-29 1.3939E-28 2.0831E-28 2.7329E-28 3.9385E-28 3.9385E-28 3.9385E-28 3.9385E-28 3.9385E-28 3.9385E-28 
1488  57    2     4.4547E-34 1.9993E-33 1.3255E-32 4.6078E-32 1.7262E-31 5.1843E-31 1.1312E-30 2.7958E-30 7.5675E-30 1.3601E-29 2.4103E-29 4.3099E-29 6.5096E-29 1.0968E-28 2.0105E-28 2.9167E-28 4.2386E-28 6.3344E-28 8.3104E-28 1.1976E-27 1.1976E-27 1.1976E-27 1.1976E-27 1.1976E-27 1.1976E-27 
1489  57    3     7.5314E-34 3.3801E-33 2.2410E-32 7.7902E-32 2.9184E-31 8.7649E-31 1.9125E-30 4.7268E-30 1.2794E-29 2.2995E-29 4.0749E-29 7.2866E-29 1.1005E-28 1.8542E-28 3.3990E-28 4.9312E-28 7.1660E-28 1.0709E-27 1.4050E-27 2.0248E-27 2.0248E-27 2.0248E-27 2.0248E-27 2.0248E-27 2.0248E-27 
1490  57    4     1.0705E-33 4.8045E-33 3.1853E-32 1.1073E-31 4.1482E-31 1.2458E-30 2.7184E-30 6.7186E-30 1.8185E-29 3.2684E-29 5.7920E-29 1.0357E-28 1.5643E-28 2.6356E-28 4.8313E-28 7.0091E-28 1.0186E-27 1.5222E-27 1.9970E-27 2.8779E-27 2.8779E-27 2.8779E-27 2.8779E-27 2.8779E-27 2.8779E-27 
1491  57    5     1.3987E-33 6.2777E-33 4.1620E-32 1.4468E-31 5.4201E-31 1.6278E-30 3.5520E-30 8.7787E-30 2.3761E-29 4.2706E-29 7.5680E-29 1.3533E-28 2.0440E-28 3.4437E-28 6.3127E-28 9.1582E-28 1.3309E-27 1.9889E-27 2.6094E-27 3.7604E-27 3.7604E-27 3.7604E-27 3.7604E-27 3.7604E-27 3.7604E-27 
1492  57    6     1.7393E-33 7.8062E-33 5.1754E-32 1.7991E-31 6.7398E-31 2.0242E-30 4.4168E-30 1.0916E-29 2.9547E-29 5.3105E-29 9.4107E-29 1.6828E-28 2.5416E-28 4.2822E-28 7.8497E-28 1.1388E-27 1.6549E-27 2.4732E-27 3.2447E-27 4.6760E-27 4.6760E-27 4.6760E-27 4.6760E-27 4.6760E-27 4.6760E-27 
1493  57    7     2.0940E-33 9.3980E-33 6.2307E-32 2.1659E-31 8.1142E-31 2.4369E-30 5.3175E-30 1.3142E-29 3.5572E-29 6.3934E-29 1.1330E-28 2.0259E-28 3.0599E-28 5.1554E-28 9.4504E-28 1.3710E-27 1.9924E-27 2.9775E-27 3.9064E-27 5.6295E-27 5.6295E-27 5.6295E-27 5.6295E-27 5.6295E-27 5.6295E-27 
1494  57    8     2.4650E-33 1.1063E-32 7.3346E-32 2.5497E-31 9.5518E-31 2.8687E-30 6.2596E-30 1.5471E-29 4.1874E-29 7.5261E-29 1.3337E-28 2.3849E-28 3.6020E-28 6.0688E-28 1.1125E-27 1.6139E-27 2.3454E-27 3.5051E-27 4.5985E-27 6.6269E-27 6.6269E-27 6.6269E-27 6.6269E-27 6.6269E-27 6.6269E-27 
1495  57    9     2.8551E-33 1.2814E-32 8.4953E-32 2.9532E-31 1.1063E-30 3.3227E-30 7.2502E-30 1.7919E-29 4.8501E-29 8.7171E-29 1.5448E-28 2.7623E-28 4.1721E-28 7.0292E-28 1.2885E-27 1.8694E-27 2.7166E-27 4.0598E-27 5.3262E-27 7.6756E-27 7.6756E-27 7.6756E-27 7.6756E-27 7.6756E-27 7.6756E-27 
1496  57    10    3.2679E-33 1.4667E-32 9.7237E-32 3.3802E-31 1.2663E-30 3.8031E-30 8.2986E-30 2.0510E-29 5.5514E-29 9.9776E-29 1.7681E-28 3.1617E-28 4.7753E-28 8.0457E-28 1.4748E-27 2.1397E-27 3.1094E-27 4.6468E-27 6.0964E-27 8.7855E-27 8.7855E-27 8.7855E-27 8.7855E-27 8.7855E-27 8.7855E-27 
1497  57    11    3.7083E-33 1.6643E-32 1.1034E-31 3.8357E-31 1.4370E-30 4.3157E-30 9.4169E-30 2.3274E-29 6.2996E-29 1.1322E-28 2.0064E-28 3.5878E-28 5.4189E-28 9.1299E-28 1.6736E-27 2.4280E-27 3.5284E-27 5.2730E-27 6.9179E-27 9.9695E-27 9.9695E-27 9.9695E-27 9.9695E-27 9.9695E-27 9.9695E-27 
1498  57    12    4.1828E-33 1.8773E-32 1.2446E-31 4.3266E-31 1.6209E-30 4.8679E-30 1.0622E-29 2.6252E-29 7.1057E-29 1.2771E-28 2.2632E-28 4.0469E-28 6.1123E-28 1.0298E-27 1.8878E-27 2.7387E-27 3.9799E-27 5.9478E-27 7.8032E-27 1.1245E-26 1.1245E-26 1.1245E-26 1.1245E-26 1.1245E-26 1.1245E-26 
1499  57    13    4.7009E-33 2.1098E-32 1.3988E-31 4.8625E-31 1.8216E-30 5.4708E-30 1.1938E-29 2.9504E-29 7.9858E-29 1.4353E-28 2.5435E-28 4.5481E-28 6.8694E-28 1.1574E-27 2.1216E-27 3.0779E-27 4.4729E-27 6.6844E-27 8.7697E-27 1.2638E-26 1.2638E-26 1.2638E-26 1.2638E-26 1.2638E-26 1.2638E-26 
1500  57    14    5.2764E-33 2.3681E-32 1.5700E-31 5.4578E-31 2.0446E-30 6.1407E-30 1.3399E-29 3.3116E-29 8.9635E-29 1.6110E-28 2.8549E-28 5.1050E-28 7.7104E-28 1.2991E-27 2.3813E-27 3.4548E-27 5.0205E-27 7.5028E-27 9.8434E-27 1.4185E-26 1.4185E-26 1.4185E-26 1.4185E-26 1.4185E-26 1.4185E-26 
1501  57    15    5.9316E-33 2.6622E-32 1.7650E-31 6.1354E-31 2.2985E-30 6.9031E-30 1.5063E-29 3.7228E-29 1.0076E-28 1.8110E-28 3.2094E-28 5.7388E-28 8.6677E-28 1.4604E-27 2.6770E-27 3.8837E-27 5.6439E-27 8.4344E-27 1.1066E-26 1.5947E-26 1.5947E-26 1.5947E-26 1.5947E-26 1.5947E-26 1.5947E-26 
1502  57    16    6.7044E-33 3.0090E-32 1.9949E-31 6.9348E-31 2.5980E-30 7.8025E-30 1.7025E-29 4.2078E-29 1.1389E-28 2.0470E-28 3.6275E-28 6.4866E-28 9.7971E-28 1.6506E-27 3.0258E-27 4.3897E-27 6.3792E-27 9.5334E-27 1.2507E-26 1.8024E-26 1.8024E-26 1.8024E-26 1.8024E-26 1.8024E-26 1.8024E-26 
1503  57    17    7.6692E-33 3.4420E-32 2.2820E-31 7.9327E-31 2.9718E-30 8.9253E-30 1.9475E-29 4.8133E-29 1.3028E-28 2.3416E-28 4.1495E-28 7.4199E-28 1.1207E-27 1.8882E-27 3.4612E-27 5.0214E-27 7.2972E-27 1.0905E-26 1.4307E-26 2.0618E-26 2.0618E-26 2.0618E-26 2.0618E-26 2.0618E-26 2.0618E-26 
1504  57    18    9.0017E-33 4.0401E-32 2.6785E-31 9.3111E-31 3.4882E-30 1.0476E-29 2.2859E-29 5.6496E-29 1.5292E-28 2.7484E-28 4.8705E-28 8.7092E-28 1.3154E-27 2.2162E-27 4.0626E-27 5.8939E-27 8.5651E-27 1.2800E-26 1.6793E-26 2.4201E-26 2.4201E-26 2.4201E-26 2.4201E-26 2.4201E-26 2.4201E-26 
1505  57    19    1.1317E-32 5.0790E-32 3.3673E-31 1.1706E-30 4.3852E-30 1.3170E-29 2.8738E-29 7.1025E-29 1.9224E-28 3.4552E-28 6.1230E-28 1.0949E-27 1.6537E-27 2.7862E-27 5.1073E-27 7.4096E-27 1.0768E-26 1.6092E-26 2.1112E-26 3.0424E-26 3.0424E-26 3.0424E-26 3.0424E-26 3.0424E-26 3.0424E-26 
1506  57    20    1.0030E-32 4.5018E-32 2.9846E-31 1.0375E-30 3.8868E-30 1.1673E-29 2.5472E-29 6.2953E-29 1.7040E-28 3.0625E-28 5.4271E-28 9.7045E-28 1.4657E-27 2.4695E-27 4.5269E-27 6.5675E-27 9.5439E-27 1.4263E-26 1.8712E-26 2.6966E-26 2.6966E-26 2.6966E-26 2.6966E-26 2.6966E-26 2.6966E-26 
1507  57    21    9.5284E-33 4.2764E-32 2.8352E-31 9.8558E-31 3.6923E-30 1.1089E-29 2.4197E-29 5.9802E-29 1.6187E-28 2.9092E-28 5.1554E-28 9.2187E-28 1.3924E-27 2.3459E-27 4.3003E-27 6.2387E-27 9.0662E-27 1.3549E-26 1.7775E-26 2.5616E-26 2.5616E-26 2.5616E-26 2.5616E-26 2.5616E-26 2.5616E-26 
1508  57    22    9.2997E-33 4.1738E-32 2.7672E-31 9.6193E-31 3.6036E-30 1.0823E-29 2.3616E-29 5.8366E-29 1.5798E-28 2.8394E-28 5.0317E-28 8.9975E-28 1.3590E-27 2.2896E-27 4.1971E-27 6.0890E-27 8.8486E-27 1.3224E-26 1.7349E-26 2.5002E-26 2.5002E-26 2.5002E-26 2.5002E-26 2.5002E-26 2.5002E-26 
1509  57    23    9.2042E-33 4.1309E-32 2.7387E-31 9.5205E-31 3.5666E-30 1.0712E-29 2.3373E-29 5.7767E-29 1.5636E-28 2.8102E-28 4.9800E-28 8.9051E-28 1.3450E-27 2.2661E-27 4.1540E-27 6.0265E-27 8.7577E-27 1.3088E-26 1.7171E-26 2.4745E-26 2.4745E-26 2.4745E-26 2.4745E-26 2.4745E-26 2.4745E-26 
1510  57    24    9.1849E-33 4.1223E-32 2.7330E-31 9.5006E-31 3.5592E-30 1.0689E-29 2.3324E-29 5.7646E-29 1.5603E-28 2.8044E-28 4.9696E-28 8.8864E-28 1.3422E-27 2.2614E-27 4.1453E-27 6.0138E-27 8.7394E-27 1.3060E-26 1.7135E-26 2.4693E-26 2.4693E-26 2.4693E-26 2.4693E-26 2.4693E-26 2.4693E-26 
1511  57    25    9.2138E-33 4.1352E-32 2.7416E-31 9.5304E-31 3.5703E-30 1.0723E-29 2.3398E-29 5.7827E-29 1.5652E-28 2.8132E-28 4.9852E-28 8.9143E-28 1.3464E-27 2.2685E-27 4.1583E-27 6.0327E-27 8.7668E-27 1.3101E-26 1.7189E-26 2.4771E-26 2.4771E-26 2.4771E-26 2.4771E-26 2.4771E-26 2.4771E-26 
1512  57    26    9.2750E-33 4.1627E-32 2.7598E-31 9.5937E-31 3.5941E-30 1.0794E-29 2.3553E-29 5.8211E-29 1.5756E-28 2.8319E-28 5.0183E-28 8.9736E-28 1.3553E-27 2.2835E-27 4.1859E-27 6.0728E-27 8.8251E-27 1.3189E-26 1.7303E-26 2.4935E-26 2.4935E-26 2.4935E-26 2.4935E-26 2.4935E-26 2.4935E-26 
1513  57    27    9.3590E-33 4.2004E-32 2.7848E-31 9.6807E-31 3.6266E-30 1.0892E-29 2.3767E-29 5.8739E-29 1.5899E-28 2.8575E-28 5.0638E-28 9.0549E-28 1.3676E-27 2.3042E-27 4.2238E-27 6.1278E-27 8.9050E-27 1.3308E-26 1.7460E-26 2.5161E-26 2.5161E-26 2.5161E-26 2.5161E-26 2.5161E-26 2.5161E-26 
1514  57    28    9.4597E-33 4.2456E-32 2.8148E-31 9.7848E-31 3.6657E-30 1.1009E-29 2.4022E-29 5.9371E-29 1.6070E-28 2.8883E-28 5.1183E-28 9.1523E-28 1.3823E-27 2.3290E-27 4.2693E-27 6.1938E-27 9.0008E-27 1.3451E-26 1.7647E-26 2.5432E-26 2.5432E-26 2.5432E-26 2.5432E-26 2.5432E-26 2.5432E-26 
1515  57    29    9.5729E-33 4.2964E-32 2.8484E-31 9.9019E-31 3.7095E-30 1.1141E-29 2.4310E-29 6.0081E-29 1.6262E-28 2.9228E-28 5.1795E-28 9.2618E-28 1.3989E-27 2.3569E-27 4.3204E-27 6.2678E-27 9.1085E-27 1.3612E-26 1.7858E-26 2.5736E-26 2.5736E-26 2.5736E-26 2.5736E-26 2.5736E-26 2.5736E-26 
1516  57    30    9.6955E-33 4.3515E-32 2.8849E-31 1.0029E-30 3.7570E-30 1.1284E-29 2.4621E-29 6.0851E-29 1.6471E-28 2.9603E-28 5.2459E-28 9.3805E-28 1.4168E-27 2.3871E-27 4.3757E-27 6.3482E-27 9.2252E-27 1.3787E-26 1.8087E-26 2.6066E-26 2.6066E-26 2.6066E-26 2.6066E-26 2.6066E-26 2.6066E-26 
1517  57    31    9.8256E-33 4.4098E-32 2.9236E-31 1.0163E-30 3.8074E-30 1.1435E-29 2.4951E-29 6.1667E-29 1.6691E-28 3.0000E-28 5.3163E-28 9.5063E-28 1.4358E-27 2.4191E-27 4.4344E-27 6.4333E-27 9.3490E-27 1.3972E-26 1.8330E-26 2.6415E-26 2.6415E-26 2.6415E-26 2.6415E-26 2.6415E-26 2.6415E-26 
1518  57    32    9.9615E-33 4.4708E-32 2.9641E-31 1.0304E-30 3.8601E-30 1.1593E-29 2.5296E-29 6.2520E-29 1.6922E-28 3.0415E-28 5.3898E-28 9.6377E-28 1.4557E-27 2.4525E-27 4.4957E-27 6.5223E-27 9.4783E-27 1.4165E-26 1.8583E-26 2.6781E-26 2.6781E-26 2.6781E-26 2.6781E-26 2.6781E-26 2.6781E-26 
1519  57    33    1.0102E-32 4.5339E-32 3.0059E-31 1.0449E-30 3.9145E-30 1.1757E-29 2.5653E-29 6.3401E-29 1.7161E-28 3.0843E-28 5.4658E-28 9.7737E-28 1.4762E-27 2.4871E-27 4.5591E-27 6.6143E-27 9.6119E-27 1.4364E-26 1.8846E-26 2.7158E-26 2.7158E-26 2.7158E-26 2.7158E-26 2.7158E-26 2.7158E-26 
1520  57    34    4.4900E-15 5.1391E-15 6.0920E-15 6.8143E-15 7.6736E-15 8.7829E-15 9.6659E-15 1.1063E-14 1.3115E-14 1.4670E-14 1.6520E-14 1.8908E-14 2.0809E-14 2.3817E-14 2.8233E-14 3.1580E-14 3.5563E-14 4.0704E-14 4.4796E-14 5.1272E-14 5.1272E-14 5.1272E-14 5.1272E-14 5.1272E-14 5.1272E-14 
1521  57    35    7.8035E-15 8.9313E-15 1.0587E-14 1.1842E-14 1.3335E-14 1.5263E-14 1.6797E-14 1.9226E-14 2.2791E-14 2.5493E-14 2.8708E-14 3.2858E-14 3.6161E-14 4.1389E-14 4.9063E-14 5.4880E-14 6.1802E-14 7.0736E-14 7.7847E-14 8.9101E-14 8.9101E-14 8.9101E-14 8.9101E-14 8.9101E-14 8.9101E-14 
1522  57    36    1.0246E-32 4.5986E-32 3.0488E-31 1.0598E-30 3.9704E-30 1.1924E-29 2.6019E-29 6.4306E-29 1.7406E-28 3.1284E-28 5.5438E-28 9.9132E-28 1.4973E-27 2.5226E-27 4.6242E-27 6.7087E-27 9.7491E-27 1.4569E-26 1.9115E-26 2.7546E-26 2.7546E-26 2.7546E-26 2.7546E-26 2.7546E-26 2.7546E-26 
1523  57    37    7.8700E-15 7.8700E-15 7.8700E-15 7.8700E-15 7.8700E-15 7.8700E-15 7.8700E-15 7.8700E-15 7.8700E-15 7.8700E-15 7.8700E-15 1.0508E-14 1.2900E-14 2.3200E-14 5.5200E-14 9.2100E-14 1.4400E-13 2.1100E-13 2.4900E-13 2.6900E-13 2.6900E-13 2.6900E-13 2.6900E-13 2.6900E-13 2.6900E-13 
1524  57    38    2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.5471E-14 2.7300E-14 4.4700E-14 1.1700E-13 2.1300E-13 3.6400E-13 5.7700E-13 7.1200E-13 8.0100E-13 8.0100E-13 8.0100E-13 8.0100E-13 8.0100E-13 8.0100E-13 
1525  57    39    8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 1.0637E-13 1.2400E-13 1.8000E-13 3.4400E-13 5.3100E-13 8.0900E-13 1.1900E-12 1.4200E-12 1.5500E-12 1.5500E-12 1.5500E-12 1.5500E-12 1.5500E-12 1.5500E-12 
1526  57    40    1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3802E-13 1.4400E-13 1.8900E-13 3.7000E-13 6.0300E-13 9.6400E-13 1.4700E-12 1.7800E-12 1.9800E-12 1.9800E-12 1.9800E-12 1.9800E-12 1.9800E-12 1.9800E-12 
1527  57    41    4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 5.1528E-13 6.0600E-13 7.8600E-13 1.1600E-12 1.5200E-12 1.9900E-12 2.5900E-12 2.9200E-12 3.0500E-12 3.0500E-12 3.0500E-12 3.0500E-12 3.0500E-12 3.0500E-12 
1528  57    42    4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 5.1621E-13 5.3800E-13 6.0400E-13 8.7600E-13 1.2400E-12 1.8300E-12 2.6500E-12 3.1600E-12 3.4600E-12 3.4600E-12 3.4600E-12 3.4600E-12 3.4600E-12 3.4600E-12 
1529  57    43    1.0393E-32 4.6646E-32 3.0926E-31 1.0750E-30 4.0274E-30 1.2096E-29 2.6393E-29 6.5230E-29 1.7656E-28 3.1733E-28 5.6234E-28 1.0056E-27 1.5188E-27 2.5589E-27 4.6906E-27 6.8050E-27 9.8891E-27 1.4779E-26 1.9389E-26 2.7942E-26 2.7942E-26 2.7942E-26 2.7942E-26 2.7942E-26 2.7942E-26 
1530  57    44    1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.7735E-12 2.1300E-12 2.7400E-12 3.6900E-12 4.3800E-12 5.1200E-12 5.9100E-12 6.2700E-12 6.1800E-12 6.1800E-12 6.1800E-12 6.1800E-12 6.1800E-12 6.1800E-12 
1531  57    45    1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.6415E-12 1.7500E-12 1.8800E-12 2.2200E-12 2.6900E-12 3.5000E-12 4.7000E-12 5.4600E-12 5.8700E-12 5.8700E-12 5.8700E-12 5.8700E-12 5.8700E-12 5.8700E-12 
1532  57    46    4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 5.1494E-12 6.1600E-12 7.6800E-12 9.7400E-12 1.1000E-11 1.2200E-11 1.3300E-11 1.3600E-11 1.3000E-11 1.3000E-11 1.3000E-11 1.3000E-11 1.3000E-11 1.3000E-11 
1533  57    47    4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.7739E-12 5.1500E-12 5.4500E-12 5.8700E-12 6.4300E-12 7.4800E-12 9.2000E-12 1.0300E-11 1.0900E-11 1.0900E-11 1.0900E-11 1.0900E-11 1.0900E-11 1.0900E-11 
