!NUMBER OF ENERGY LEVELS
64
!NUMBER OF COLLISIONAL TRANSITIONS
1899
!NUMBER OF COLLISION TEMPERATURES
25
!COLLISION TEMPERATURES
                         2.0        3.0        5.0       7.0       10.0       15.0       20.0       30.0       50.0       70.0      100.0      150.0      200.0      300.0      500.0      700.0     1000.0     1500.0     2000.0     3000.0     5000.0     7000.0    10000.0    15000.0    20000.0
!NUM         UP    LOW    DOWN_COLL_RATES [cm^3 s^-1]
617   36    22    1.8190E-13 1.9367E-13 2.0960E-13 2.2074E-13 2.3320E-13 2.4936E-13 2.6150E-13 2.9080E-13 3.5960E-13 4.4390E-13 6.0250E-13 9.4040E-13 1.3390E-12 2.2010E-12 3.7880E-12 5.0240E-12 6.3730E-12 7.7511E-12 8.9060E-12 1.0060E-11 1.0060E-11 1.0060E-11 1.0060E-11 1.0060E-11 1.0060E-11 
618   36    23    2.9180E-13 3.1104E-13 3.3710E-13 3.5527E-13 3.7560E-13 4.0141E-13 4.2080E-13 4.6680E-13 5.7140E-13 6.9470E-13 9.1620E-13 1.3550E-12 1.8320E-12 2.7750E-12 4.4120E-12 5.7730E-12 7.5000E-12 9.6941E-12 1.1630E-11 1.3800E-11 1.3800E-11 1.3800E-11 1.3800E-11 1.3800E-11 1.3800E-11 
619   36    24    5.6310E-13 6.0096E-13 6.5230E-13 6.8792E-13 7.2780E-13 7.7660E-13 8.1320E-13 8.9600E-13 1.0750E-12 1.2790E-12 1.6390E-12 2.3330E-12 3.0700E-12 4.4650E-12 6.6170E-12 8.0800E-12 9.5800E-12 1.1167E-11 1.2450E-11 1.3800E-11 1.3800E-11 1.3800E-11 1.3800E-11 1.3800E-11 1.3800E-11 
620   36    25    8.4770E-13 9.0547E-13 9.8390E-13 1.0386E-12 1.1000E-12 1.1743E-12 1.2300E-12 1.3540E-12 1.6160E-12 1.9020E-12 2.3800E-12 3.2360E-12 4.0800E-12 5.6070E-12 8.1570E-12 1.0330E-11 1.3110E-11 1.6393E-11 1.9210E-11 2.1890E-11 2.1890E-11 2.1890E-11 2.1890E-11 2.1890E-11 2.1890E-11 
621   36    26    1.5900E-12 1.7006E-12 1.8510E-12 1.9543E-12 2.0700E-12 2.2027E-12 2.3020E-12 2.5070E-12 2.9080E-12 3.3230E-12 3.9960E-12 5.1680E-12 6.2800E-12 8.1390E-12 1.0600E-11 1.2130E-11 1.3730E-11 1.5659E-11 1.7190E-11 1.8900E-11 1.8900E-11 1.8900E-11 1.8900E-11 1.8900E-11 1.8900E-11 
622   36    27    2.3730E-12 2.5395E-12 2.7660E-12 2.9243E-12 3.1020E-12 3.3072E-12 3.4610E-12 3.7830E-12 4.4140E-12 5.0540E-12 6.0430E-12 7.6740E-12 9.1860E-12 1.1850E-11 1.6310E-11 2.0020E-11 2.4420E-11 2.8921E-11 3.2610E-11 3.5380E-11 3.5380E-11 3.5380E-11 3.5380E-11 3.5380E-11 3.5380E-11 
623   36    28    4.0320E-12 4.3219E-12 4.7170E-12 4.9847E-12 5.2850E-12 5.5984E-12 5.8320E-12 6.2590E-12 6.9740E-12 7.6070E-12 8.5200E-12 9.9210E-12 1.1110E-11 1.2950E-11 1.5420E-11 1.7240E-11 1.9480E-11 2.2425E-11 2.4780E-11 2.7300E-11 2.7300E-11 2.7300E-11 2.7300E-11 2.7300E-11 2.7300E-11 
624   36    29    6.9760E-12 7.4751E-12 8.1550E-12 8.6324E-12 9.1690E-12 9.7587E-12 1.0200E-11 1.1040E-11 1.2570E-11 1.4000E-11 1.6070E-11 1.9300E-11 2.2190E-11 2.7130E-11 3.4770E-11 4.0360E-11 4.6190E-11 5.1259E-11 5.5190E-11 5.6980E-11 5.6980E-11 5.6980E-11 5.6980E-11 5.6980E-11 5.6980E-11 
625   36    30    9.1350E-12 9.8052E-12 1.0720E-11 1.1332E-11 1.2020E-11 1.2652E-11 1.3120E-11 1.3800E-11 1.4620E-11 1.5100E-11 1.5600E-11 1.6310E-11 1.7020E-11 1.8630E-11 2.2450E-11 2.6250E-11 3.1240E-11 3.7176E-11 4.2060E-11 4.6650E-11 4.6650E-11 4.6650E-11 4.6650E-11 4.6650E-11 4.6650E-11 
626   36    31    2.2980E-11 2.4655E-11 2.6940E-11 2.8545E-11 3.0350E-11 3.2144E-11 3.3480E-11 3.5710E-11 3.9290E-11 4.2280E-11 4.6310E-11 5.2120E-11 5.6970E-11 6.4470E-11 7.4010E-11 7.9680E-11 8.4770E-11 8.8236E-11 9.0780E-11 8.9360E-11 8.9360E-11 8.9360E-11 8.9360E-11 8.9360E-11 8.9360E-11 
627   36    32    2.1480E-11 2.3081E-11 2.5270E-11 2.6744E-11 2.8400E-11 2.9644E-11 3.0560E-11 3.1500E-11 3.2110E-11 3.2090E-11 3.2060E-11 3.3070E-11 3.5330E-11 4.1830E-11 5.5880E-11 6.7910E-11 8.2060E-11 9.6885E-11 1.0900E-10 1.1790E-10 1.1790E-10 1.1790E-10 1.1790E-10 1.1790E-10 1.1790E-10 
628   36    33    9.1700E-11 9.9149E-11 1.0940E-10 1.1630E-10 1.2410E-10 1.2991E-10 1.3420E-10 1.3870E-10 1.4310E-10 1.4510E-10 1.4680E-10 1.4860E-10 1.4960E-10 1.5030E-10 1.4930E-10 1.4800E-10 1.4650E-10 1.4409E-10 1.4240E-10 1.3400E-10 1.3400E-10 1.3400E-10 1.3400E-10 1.3400E-10 1.3400E-10 
629   37    1     1.5049E-36 1.0751E-35 1.2802E-34 3.2017E-34 8.4604E-34 1.9046E-33 3.3871E-33 6.6127E-33 1.3824E-32 2.1352E-32 3.2651E-32 5.0928E-32 6.8341E-32 1.0078E-31 1.5833E-31 2.0901E-31 2.7632E-31 3.7097E-31 4.5719E-31 6.0108E-31 6.0108E-31 6.0108E-31 6.0108E-31 6.0108E-31 6.0108E-31 
630   37    2     4.9964E-36 3.5694E-35 4.2504E-34 1.0630E-33 2.8089E-33 6.3232E-33 1.1245E-32 2.1955E-32 4.5895E-32 7.0889E-32 1.0840E-31 1.6908E-31 2.2689E-31 3.3459E-31 5.2567E-31 6.9392E-31 9.1741E-31 1.2316E-30 1.5179E-30 1.9956E-30 1.9956E-30 1.9956E-30 1.9956E-30 1.9956E-30 1.9956E-30 
631   37    3     9.9030E-36 7.0746E-35 8.4243E-34 2.1069E-33 5.5672E-33 1.2533E-32 2.2289E-32 4.3514E-32 9.0964E-32 1.4050E-31 2.1485E-31 3.3513E-31 4.4971E-31 6.6316E-31 1.0419E-30 1.3754E-30 1.8183E-30 2.4411E-30 3.0085E-30 3.9553E-30 3.9553E-30 3.9553E-30 3.9553E-30 3.9553E-30 3.9553E-30 
632   37    4     1.1658E-35 8.3286E-35 9.9175E-34 2.4803E-33 6.5541E-33 1.4754E-32 2.6239E-32 5.1227E-32 1.0709E-31 1.6541E-31 2.5294E-31 3.9453E-31 5.2942E-31 7.8071E-31 1.2266E-30 1.6192E-30 2.1406E-30 2.8738E-30 3.5417E-30 4.6564E-30 4.6564E-30 4.6564E-30 4.6564E-30 4.6564E-30 4.6564E-30 
633   37    5     1.3544E-35 9.6760E-35 1.1522E-33 2.8816E-33 7.6143E-33 1.7141E-32 3.0484E-32 5.9515E-32 1.2441E-31 1.9217E-31 2.9386E-31 4.5835E-31 6.1507E-31 9.0701E-31 1.4250E-30 1.8811E-30 2.4869E-30 3.3387E-30 4.1147E-30 5.4097E-30 5.4097E-30 5.4097E-30 5.4097E-30 5.4097E-30 5.4097E-30 
634   37    6     1.5405E-35 1.1005E-34 1.3105E-33 3.2775E-33 8.6606E-33 1.9496E-32 3.4673E-32 6.7692E-32 1.4151E-31 2.1857E-31 3.3423E-31 5.2133E-31 6.9958E-31 1.0316E-30 1.6208E-30 2.1396E-30 2.8286E-30 3.7975E-30 4.6801E-30 6.1530E-30 6.1530E-30 6.1530E-30 6.1530E-30 6.1530E-30 6.1530E-30 
635   37    7     1.7219E-35 1.2301E-34 1.4647E-33 3.6632E-33 9.6799E-33 2.1791E-32 3.8754E-32 7.5659E-32 1.5816E-31 2.4429E-31 3.7357E-31 5.8269E-31 7.8192E-31 1.1531E-30 1.8115E-30 2.3914E-30 3.1615E-30 4.2444E-30 5.2309E-30 6.8772E-30 6.8772E-30 6.8772E-30 6.8772E-30 6.8772E-30 6.8772E-30 
636   37    8     1.8982E-35 1.3561E-34 1.6148E-33 4.0385E-33 1.0671E-32 2.4023E-32 4.2723E-32 8.3409E-32 1.7436E-31 2.6932E-31 4.1184E-31 6.4238E-31 8.6201E-31 1.2712E-30 1.9971E-30 2.6363E-30 3.4854E-30 4.6792E-30 5.7667E-30 7.5817E-30 7.5817E-30 7.5817E-30 7.5817E-30 7.5817E-30 7.5817E-30 
637   37    9     2.0700E-35 1.4788E-34 1.7609E-33 4.4039E-33 1.1637E-32 2.6197E-32 4.6589E-32 9.0957E-32 1.9014E-31 2.9369E-31 4.4910E-31 7.0051E-31 9.4001E-31 1.3862E-30 2.1778E-30 2.8749E-30 3.8008E-30 5.1026E-30 6.2885E-30 8.2677E-30 8.2677E-30 8.2677E-30 8.2677E-30 8.2677E-30 8.2677E-30 
638   37    10    2.2376E-35 1.5985E-34 1.9035E-33 4.7604E-33 1.2579E-32 2.8318E-32 5.0361E-32 9.8320E-32 2.0553E-31 3.1746E-31 4.8546E-31 7.5722E-31 1.0161E-30 1.4984E-30 2.3541E-30 3.1076E-30 4.1085E-30 5.5156E-30 6.7976E-30 8.9370E-30 8.9370E-30 8.9370E-30 8.9370E-30 8.9370E-30 8.9370E-30 
639   37    11    2.4014E-35 1.7155E-34 2.0428E-33 5.1089E-33 1.3500E-32 3.0390E-32 5.4047E-32 1.0552E-31 2.2058E-31 3.4070E-31 5.2099E-31 8.1264E-31 1.0905E-30 1.6081E-30 2.5264E-30 3.3351E-30 4.4092E-30 5.9193E-30 7.2951E-30 9.5911E-30 9.5911E-30 9.5911E-30 9.5911E-30 9.5911E-30 9.5911E-30 
640   37    12    2.5617E-35 1.8300E-34 2.1792E-33 5.4500E-33 1.4401E-32 3.2419E-32 5.7655E-32 1.1256E-31 2.3530E-31 3.6345E-31 5.5578E-31 8.6690E-31 1.1633E-30 1.7154E-30 2.6951E-30 3.5578E-30 4.7035E-30 6.3146E-30 7.7822E-30 1.0232E-29 1.0232E-29 1.0232E-29 1.0232E-29 1.0232E-29 1.0232E-29 
641   37    13    2.7189E-35 1.9423E-34 2.3129E-33 5.7844E-33 1.5285E-32 3.4409E-32 6.1193E-32 1.1947E-31 2.4974E-31 3.8575E-31 5.8988E-31 9.2009E-31 1.2347E-30 1.8207E-30 2.8605E-30 3.7761E-30 4.9922E-30 6.7020E-30 8.2597E-30 1.0859E-29 1.0859E-29 1.0859E-29 1.0859E-29 1.0859E-29 1.0859E-29 
642   37    14    2.8732E-35 2.0526E-34 2.4442E-33 6.1127E-33 1.6152E-32 3.6362E-32 6.4667E-32 1.2625E-31 2.6392E-31 4.0764E-31 6.2336E-31 9.7232E-31 1.3048E-30 1.9241E-30 3.0229E-30 3.9904E-30 5.2755E-30 7.0824E-30 8.7286E-30 1.1476E-29 1.1476E-29 1.1476E-29 1.1476E-29 1.1476E-29 1.1476E-29 
643   37    15    3.0249E-35 2.1609E-34 2.5732E-33 6.4354E-33 1.7005E-32 3.8281E-32 6.8081E-32 1.3291E-31 2.7785E-31 4.2917E-31 6.5627E-31 1.0236E-30 1.3736E-30 2.0256E-30 3.1824E-30 4.2011E-30 5.5540E-30 7.4564E-30 9.1894E-30 1.2082E-29 1.2082E-29 1.2082E-29 1.2082E-29 1.2082E-29 1.2082E-29 
644   37    16    3.1741E-35 2.2676E-34 2.7002E-33 6.7530E-33 1.7844E-32 4.0170E-32 7.1440E-32 1.3947E-31 2.9156E-31 4.5034E-31 6.8866E-31 1.0742E-30 1.4414E-30 2.1256E-30 3.3395E-30 4.4084E-30 5.8281E-30 7.8243E-30 9.6428E-30 1.2678E-29 1.2678E-29 1.2678E-29 1.2678E-29 1.2678E-29 1.2678E-29 
645   37    17    3.3211E-35 2.3726E-34 2.8252E-33 7.0657E-33 1.8671E-32 4.2031E-32 7.4749E-32 1.4593E-31 3.0506E-31 4.7120E-31 7.2055E-31 1.1239E-30 1.5082E-30 2.2240E-30 3.4941E-30 4.6125E-30 6.0980E-30 8.1866E-30 1.0089E-29 1.3265E-29 1.3265E-29 1.3265E-29 1.3265E-29 1.3265E-29 1.3265E-29 
646   37    18    3.4661E-35 2.4761E-34 2.9485E-33 7.3740E-33 1.9485E-32 4.3865E-32 7.8010E-32 1.5230E-31 3.1837E-31 4.9176E-31 7.5199E-31 1.1729E-30 1.5740E-30 2.3211E-30 3.6466E-30 4.8138E-30 6.3641E-30 8.5438E-30 1.0530E-29 1.3844E-29 1.3844E-29 1.3844E-29 1.3844E-29 1.3844E-29 1.3844E-29 
647   37    19    3.6090E-35 2.5782E-34 3.0701E-33 7.6781E-33 2.0289E-32 4.5674E-32 8.1227E-32 1.5858E-31 3.3150E-31 5.1204E-31 7.8300E-31 1.2213E-30 1.6389E-30 2.4168E-30 3.7970E-30 5.0123E-30 6.6265E-30 8.8962E-30 1.0964E-29 1.4415E-29 1.4415E-29 1.4415E-29 1.4415E-29 1.4415E-29 1.4415E-29 
648   37    20    3.7501E-35 2.6790E-34 3.1901E-33 7.9783E-33 2.1082E-32 4.7459E-32 8.4403E-32 1.6478E-31 3.4447E-31 5.3206E-31 8.1362E-31 1.2691E-30 1.7030E-30 2.5113E-30 3.9454E-30 5.2083E-30 6.8856E-30 9.2440E-30 1.1393E-29 1.4978E-29 1.4978E-29 1.4978E-29 1.4978E-29 1.4978E-29 1.4978E-29 
649   37    21    3.8895E-35 2.7786E-34 3.3087E-33 8.2749E-33 2.1866E-32 4.9223E-32 8.7540E-32 1.7091E-31 3.5727E-31 5.5183E-31 8.4386E-31 1.3162E-30 1.7663E-30 2.6046E-30 4.0921E-30 5.4019E-30 7.1416E-30 9.5876E-30 1.1816E-29 1.5535E-29 1.5535E-29 1.5535E-29 1.5535E-29 1.5535E-29 1.5535E-29 
650   37    22    4.0272E-35 2.8770E-34 3.4259E-33 8.5679E-33 2.2640E-32 5.0967E-32 9.0641E-32 1.7696E-31 3.6992E-31 5.7138E-31 8.7374E-31 1.3629E-30 1.8288E-30 2.6969E-30 4.2370E-30 5.5932E-30 7.3945E-30 9.9272E-30 1.2234E-29 1.6085E-29 1.6085E-29 1.6085E-29 1.6085E-29 1.6085E-29 1.6085E-29 
651   37    23    4.1635E-35 2.9743E-34 3.5418E-33 8.8577E-33 2.3406E-32 5.2691E-32 9.3706E-32 1.8294E-31 3.8243E-31 5.9070E-31 9.0330E-31 1.4090E-30 1.8907E-30 2.7881E-30 4.3803E-30 5.7824E-30 7.6446E-30 1.0263E-29 1.2648E-29 1.6629E-29 1.6629E-29 1.6629E-29 1.6629E-29 1.6629E-29 1.6629E-29 
652   37    24    4.2982E-35 3.0706E-34 3.6564E-33 9.1444E-33 2.4164E-32 5.4396E-32 9.6739E-32 1.8887E-31 3.9481E-31 6.0982E-31 9.3254E-31 1.4546E-30 1.9519E-30 2.8783E-30 4.5221E-30 5.9695E-30 7.8920E-30 1.0595E-29 1.3058E-29 1.7167E-29 1.7167E-29 1.7167E-29 1.7167E-29 1.7167E-29 1.7167E-29 
653   37    25    4.4316E-35 3.1659E-34 3.7699E-33 9.4282E-33 2.4913E-32 5.6084E-32 9.9741E-32 1.9473E-31 4.0707E-31 6.2875E-31 9.6147E-31 1.4997E-30 2.0124E-30 2.9677E-30 4.6624E-30 6.1548E-30 8.1370E-30 1.0924E-29 1.3463E-29 1.7700E-29 1.7700E-29 1.7700E-29 1.7700E-29 1.7700E-29 1.7700E-29 
654   37    26    4.5637E-35 3.2602E-34 3.8822E-33 9.7092E-33 2.5656E-32 5.7755E-32 1.0271E-31 2.0053E-31 4.1920E-31 6.4749E-31 9.9013E-31 1.5444E-30 2.0724E-30 3.0561E-30 4.8014E-30 6.3382E-30 8.3794E-30 1.1249E-29 1.3864E-29 1.8228E-29 1.8228E-29 1.8228E-29 1.8228E-29 1.8228E-29 1.8228E-29 
655   37    27    4.6945E-35 3.3537E-34 3.9935E-33 9.9875E-33 2.6391E-32 5.9411E-32 1.0566E-31 2.0628E-31 4.3121E-31 6.6605E-31 1.0185E-30 1.5887E-30 2.1318E-30 3.1437E-30 4.9390E-30 6.5199E-30 8.6196E-30 1.1572E-29 1.4261E-29 1.8750E-29 1.8750E-29 1.8750E-29 1.8750E-29 1.8750E-29 1.8750E-29 
656   37    28    4.8241E-35 3.4463E-34 4.1038E-33 1.0263E-32 2.7120E-32 6.1051E-32 1.0858E-31 2.1197E-31 4.4312E-31 6.8444E-31 1.0466E-30 1.6325E-30 2.1907E-30 3.2305E-30 5.0754E-30 6.6999E-30 8.8576E-30 1.1891E-29 1.4655E-29 1.9268E-29 1.9268E-29 1.9268E-29 1.9268E-29 1.9268E-29 1.9268E-29 
657   37    29    4.9526E-35 3.5381E-34 4.2130E-33 1.0537E-32 2.7842E-32 6.2677E-32 1.1147E-31 2.1762E-31 4.5492E-31 7.0266E-31 1.0745E-30 1.6760E-30 2.2490E-30 3.3165E-30 5.2105E-30 6.8783E-30 9.0935E-30 1.2208E-29 1.5046E-29 1.9781E-29 1.9781E-29 1.9781E-29 1.9781E-29 1.9781E-29 1.9781E-29 
658   37    30    5.0800E-35 3.6291E-34 4.3214E-33 1.0808E-32 2.8558E-32 6.4289E-32 1.1433E-31 2.2322E-31 4.6662E-31 7.2073E-31 1.1021E-30 1.7191E-30 2.3069E-30 3.4018E-30 5.3445E-30 7.0552E-30 9.3274E-30 1.2522E-29 1.5432E-29 2.0290E-29 2.0290E-29 2.0290E-29 2.0290E-29 2.0290E-29 2.0290E-29 
659   37    31    5.2063E-35 3.7193E-34 4.4289E-33 1.1076E-32 2.9269E-32 6.5888E-32 1.1718E-31 2.2877E-31 4.7822E-31 7.3866E-31 1.1295E-30 1.7619E-30 2.3642E-30 3.4864E-30 5.4775E-30 7.2307E-30 9.5593E-30 1.2834E-29 1.5816E-29 2.0794E-29 2.0794E-29 2.0794E-29 2.0794E-29 2.0794E-29 2.0794E-29 
660   37    32    5.3316E-35 3.8088E-34 4.5355E-33 1.1343E-32 2.9973E-32 6.7474E-32 1.2000E-31 2.3427E-31 4.8973E-31 7.5644E-31 1.1567E-30 1.8043E-30 2.4211E-30 3.5703E-30 5.6093E-30 7.4047E-30 9.7894E-30 1.3142E-29 1.6197E-29 2.1295E-29 2.1295E-29 2.1295E-29 2.1295E-29 2.1295E-29 2.1295E-29 
661   37    33    5.4559E-35 3.8977E-34 4.6413E-33 1.1607E-32 3.0672E-32 6.9048E-32 1.2280E-31 2.3974E-31 5.0116E-31 7.7408E-31 1.1837E-30 1.8463E-30 2.4776E-30 3.6536E-30 5.7401E-30 7.5774E-30 1.0018E-29 1.3449E-29 1.6575E-29 2.1791E-29 2.1791E-29 2.1791E-29 2.1791E-29 2.1791E-29 2.1791E-29 
662   37    34    2.8700E-11 2.8753E-11 2.8820E-11 2.9458E-11 3.0150E-11 3.0575E-11 3.0880E-11 3.1100E-11 3.1310E-11 3.1480E-11 3.1850E-11 3.2900E-11 3.4310E-11 3.7270E-11 4.2020E-11 4.5330E-11 4.8850E-11 5.2969E-11 5.6100E-11 6.0830E-11 6.0830E-11 6.0830E-11 6.0830E-11 6.0830E-11 6.0830E-11 
663   37    35    8.8900E-11 8.4081E-11 7.8380E-11 7.4961E-11 7.1500E-11 6.7257E-11 6.4400E-11 6.1180E-11 5.9720E-11 6.0520E-11 6.2500E-11 6.5280E-11 6.7040E-11 6.8850E-11 7.0210E-11 7.0960E-11 7.2000E-11 7.4291E-11 7.5960E-11 7.9830E-11 7.9830E-11 7.9830E-11 7.9830E-11 7.9830E-11 7.9830E-11 
664   37    36    5.5794E-35 3.9858E-34 4.7462E-33 1.1870E-32 3.1366E-32 7.0610E-32 1.2557E-31 2.4516E-31 5.1249E-31 7.9159E-31 1.2105E-30 1.8881E-30 2.5336E-30 3.7363E-30 5.8700E-30 7.7488E-30 1.0244E-29 1.3753E-29 1.6950E-29 2.2284E-29 2.2284E-29 2.2284E-29 2.2284E-29 2.2284E-29 2.2284E-29 
665   38    1     1.3770E-36 9.8371E-36 1.1714E-34 2.9295E-34 7.7411E-34 1.7426E-33 3.0992E-33 6.0506E-33 1.2648E-32 1.9537E-32 2.9875E-32 4.6599E-32 6.2531E-32 9.2211E-32 1.4487E-31 1.9124E-31 2.5283E-31 3.3943E-31 4.1832E-31 5.4998E-31 5.4998E-31 5.4998E-31 5.4998E-31 5.4998E-31 5.4998E-31 
666   38    2     4.4390E-36 3.1712E-35 3.7762E-34 9.4440E-34 2.4955E-33 5.6178E-33 9.9908E-33 1.9505E-32 4.0775E-32 6.2980E-32 9.6308E-32 1.5022E-31 2.0158E-31 2.9726E-31 4.6702E-31 6.1651E-31 8.1506E-31 1.0942E-30 1.3485E-30 1.7730E-30 1.7730E-30 1.7730E-30 1.7730E-30 1.7730E-30 1.7730E-30 
667   38    3     8.1876E-36 5.8492E-35 6.9650E-34 1.7419E-33 4.6029E-33 1.0362E-32 1.8428E-32 3.5977E-32 7.5208E-32 1.1616E-31 1.7764E-31 2.7708E-31 3.7181E-31 5.4829E-31 8.6141E-31 1.1371E-30 1.5033E-30 2.0183E-30 2.4873E-30 3.2702E-30 3.2702E-30 3.2702E-30 3.2702E-30 3.2702E-30 3.2702E-30 
668   38    4     1.3632E-35 9.7382E-35 1.1596E-33 2.9001E-33 7.6633E-33 1.7251E-32 3.0680E-32 5.9897E-32 1.2521E-31 1.9340E-31 2.9575E-31 4.6130E-31 6.1902E-31 9.1284E-31 1.4342E-30 1.8932E-30 2.5029E-30 3.3602E-30 4.1411E-30 5.4445E-30 5.4445E-30 5.4445E-30 5.4445E-30 5.4445E-30 5.4445E-30 
669   38    5     1.4738E-35 1.0528E-34 1.2537E-33 3.1354E-33 8.2852E-33 1.8651E-32 3.3170E-32 6.4758E-32 1.3537E-31 2.0910E-31 3.1975E-31 4.9874E-31 6.6926E-31 9.8692E-31 1.5505E-30 2.0468E-30 2.7060E-30 3.6329E-30 4.4772E-30 5.8863E-30 5.8863E-30 5.8863E-30 5.8863E-30 5.8863E-30 5.8863E-30 
670   38    6     1.6276E-35 1.1628E-34 1.3846E-33 3.4628E-33 9.1502E-33 2.0599E-32 3.6633E-32 7.1519E-32 1.4951E-31 2.3093E-31 3.5313E-31 5.5081E-31 7.3913E-31 1.0900E-30 1.7124E-30 2.2605E-30 2.9885E-30 4.0121E-30 4.9446E-30 6.5009E-30 6.5009E-30 6.5009E-30 6.5009E-30 6.5009E-30 6.5009E-30 
671   38    7     1.7901E-35 1.2788E-34 1.5228E-33 3.8084E-33 1.0063E-32 2.2654E-32 4.0289E-32 7.8657E-32 1.6443E-31 2.5397E-31 3.8837E-31 6.0578E-31 8.1290E-31 1.1987E-30 1.8833E-30 2.4861E-30 3.2868E-30 4.4126E-30 5.4381E-30 7.1497E-30 7.1497E-30 7.1497E-30 7.1497E-30 7.1497E-30 7.1497E-30 
672   38    8     1.9534E-35 1.3955E-34 1.6617E-33 4.1559E-33 1.0982E-32 2.4721E-32 4.3965E-32 8.5834E-32 1.7943E-31 2.7715E-31 4.2381E-31 6.6105E-31 8.8707E-31 1.3081E-30 2.0552E-30 2.7130E-30 3.5867E-30 4.8152E-30 5.9343E-30 7.8021E-30 7.8021E-30 7.8021E-30 7.8021E-30 7.8021E-30 7.8021E-30 
673   38    9     2.1152E-35 1.5111E-34 1.7994E-33 4.5001E-33 1.1891E-32 2.6769E-32 4.7607E-32 9.2944E-32 1.9429E-31 3.0010E-31 4.5892E-31 7.1581E-31 9.6055E-31 1.4165E-30 2.2254E-30 2.9377E-30 3.8838E-30 5.2140E-30 6.4259E-30 8.4483E-30 8.4483E-30 8.4483E-30 8.4483E-30 8.4483E-30 8.4483E-30 
674   38    10    2.2747E-35 1.6250E-34 1.9350E-33 4.8394E-33 1.2788E-32 2.8788E-32 5.1196E-32 9.9952E-32 2.0894E-31 3.2273E-31 4.9352E-31 7.6978E-31 1.0330E-30 1.5233E-30 2.3932E-30 3.1592E-30 4.1766E-30 5.6072E-30 6.9104E-30 9.0853E-30 9.0853E-30 9.0853E-30 9.0853E-30 9.0853E-30 9.0853E-30 
675   38    11    2.4316E-35 1.7371E-34 2.0685E-33 5.1732E-33 1.3670E-32 3.0773E-32 5.4728E-32 1.0685E-31 2.2335E-31 3.4499E-31 5.2756E-31 8.2288E-31 1.1042E-30 1.6283E-30 2.5583E-30 3.3771E-30 4.4647E-30 5.9939E-30 7.3870E-30 9.7120E-30 9.7120E-30 9.7120E-30 9.7120E-30 9.7120E-30 9.7120E-30 
676   38    12    2.5859E-35 1.8473E-34 2.1998E-33 5.5015E-33 1.4537E-32 3.2726E-32 5.8201E-32 1.1363E-31 2.3753E-31 3.6688E-31 5.6103E-31 8.7510E-31 1.1743E-30 1.7317E-30 2.7206E-30 3.5914E-30 4.7480E-30 6.3743E-30 7.8558E-30 1.0328E-29 1.0328E-29 1.0328E-29 1.0328E-29 1.0328E-29 1.0328E-29 
677   38    13    2.7377E-35 1.9558E-34 2.3289E-33 5.8244E-33 1.5391E-32 3.4647E-32 6.1617E-32 1.2030E-31 2.5147E-31 3.8842E-31 5.9397E-31 9.2646E-31 1.2432E-30 1.8333E-30 2.8803E-30 3.8022E-30 5.0267E-30 6.7484E-30 8.3169E-30 1.0935E-29 1.0935E-29 1.0935E-29 1.0935E-29 1.0935E-29 1.0935E-29 
678   38    14    2.8871E-35 2.0625E-34 2.4560E-33 6.1423E-33 1.6231E-32 3.6538E-32 6.4979E-32 1.2686E-31 2.6519E-31 4.0962E-31 6.2638E-31 9.7702E-31 1.3111E-30 1.9334E-30 3.0375E-30 4.0097E-30 5.3011E-30 7.1167E-30 8.7708E-30 1.1531E-29 1.1531E-29 1.1531E-29 1.1531E-29 1.1531E-29 1.1531E-29 
679   38    15    3.0342E-35 2.1676E-34 2.5812E-33 6.4553E-33 1.7058E-32 3.8400E-32 6.8291E-32 1.3333E-31 2.7871E-31 4.3049E-31 6.5830E-31 1.0268E-30 1.3779E-30 2.0319E-30 3.1923E-30 4.2141E-30 5.5712E-30 7.4794E-30 9.2178E-30 1.2119E-29 1.2119E-29 1.2119E-29 1.2119E-29 1.2119E-29 1.2119E-29 
680   38    16    3.1792E-35 2.2712E-34 2.7045E-33 6.7638E-33 1.7873E-32 4.0235E-32 7.1554E-32 1.3970E-31 2.9203E-31 4.5106E-31 6.8976E-31 1.0759E-30 1.4437E-30 2.1290E-30 3.3448E-30 4.4154E-30 5.8374E-30 7.8368E-30 9.6583E-30 1.2698E-29 1.2698E-29 1.2698E-29 1.2698E-29 1.2698E-29 1.2698E-29 
681   38    17    3.3222E-35 2.3734E-34 2.8261E-33 7.0680E-33 1.8677E-32 4.2044E-32 7.4773E-32 1.4598E-31 3.0516E-31 4.7135E-31 7.2078E-31 1.1243E-30 1.5087E-30 2.2247E-30 3.4953E-30 4.6140E-30 6.1000E-30 8.1893E-30 1.0093E-29 1.3269E-29 1.3269E-29 1.3269E-29 1.3269E-29 1.3269E-29 1.3269E-29 
682   38    18    3.4633E-35 2.4742E-34 2.9462E-33 7.3682E-33 1.9470E-32 4.3830E-32 7.7948E-32 1.5218E-31 3.1812E-31 4.9137E-31 7.5139E-31 1.1720E-30 1.5727E-30 2.3192E-30 3.6437E-30 4.8100E-30 6.3590E-30 8.5371E-30 1.0521E-29 1.3833E-29 1.3833E-29 1.3833E-29 1.3833E-29 1.3833E-29 1.3833E-29 
